City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Ambilobe,MG,2022-04-05 20:40:40,-13.2,49.05,74.23,96,99,1.88
295,Aykhal,RU,2022-04-05 20:40:40,66.0,111.5,-7.17,100,100,4.41
296,Omboue,GA,2022-04-05 20:40:40,-1.5746,9.2618,78.49,88,62,6.8
297,Teya,RU,2022-04-05 20:40:41,60.3778,92.6267,34.38,99,100,5.21
298,Torbay,CA,2022-04-05 20:40:41,47.6666,-52.7314,42.76,85,75,20.71
299,Opuwo,NA,2022-04-05 20:40:42,-18.0607,13.84,68.43,38,0,2.55
300,Vardo,NO,2022-04-05 20:40:42,70.3705,31.1107,33.78,80,75,27.63
301,Yeppoon,AU,2022-04-05 20:40:42,-23.1333,150.7333,69.58,77,8,11.72
302,Iraray,PH,2022-04-05 20:40:43,8.9936,118.0511,76.42,91,100,4.59
303,Grand Gaube,MU,2022-04-05 20:40:43,-20.0064,57.6608,78.39,87,99,8.99
304,Neyshabur,IR,2022-04-05 20:40:43,36.2133,58.7958,70.32,24,98,6.46
305,Ixtapa,MX,2022-04-05 20:40:44,20.7,-105.2,78.03,65,0,14.97
306,Jeremie,HT,2022-04-05 20:40:44,18.65,-74.1167,81.09,73,53,2.48
307,Lompoc,US,2022-04-05 20:40:44,34.6391,-120.4579,88.02,51,0,24.16
308,Mahibadhoo,MV,2022-04-05 20:40:45,3.7833,72.9667,83.26,67,100,4.45
309,Kahului,US,2022-04-05 20:40:45,20.8947,-156.47,82.42,64,20,14.97
310,Faya,SA,2022-04-05 20:40:45,18.3851,42.4509,68.52,13,0,7.83
311,Kirakira,SB,2022-04-05 20:40:46,-10.4544,161.9205,80.82,86,88,13.44
312,Tanout,NE,2022-04-05 20:40:46,14.9709,8.8879,87.28,7,14,8.48
313,Bambanglipuro,ID,2022-04-05 20:40:47,-7.95,110.2833,75.07,91,100,2.68
314,Maymyo,MM,2022-04-05 20:40:47,22.0333,96.4667,69.91,59,53,1.23
315,Abha,SA,2022-04-05 20:40:47,18.2164,42.5053,68.25,6,0,9.22
316,Boyolangu,ID,2022-04-05 20:41:48,-8.1181,111.8935,74.84,91,100,1.45
317,Dunedin,NZ,2022-04-05 20:41:48,-45.8742,170.5036,54.81,72,84,17.0
318,Skeldon,GY,2022-04-05 20:41:48,5.8833,-57.1333,79.72,72,31,7.4
319,Colquiri,BO,2022-04-05 20:41:49,-17.4167,-67.1333,47.28,55,79,11.41
320,Yulara,AU,2022-04-05 20:41:49,-25.2406,130.9889,69.64,64,40,10.36
321,Poum,NC,2022-04-05 20:41:49,-20.2333,164.0167,77.77,94,100,43.49
322,Quelimane,MZ,2022-04-05 20:41:50,-17.8786,36.8883,82.35,89,40,10.36
323,Westport,US,2022-04-05 20:41:50,41.1415,-73.3579,57.45,54,100,6.91
324,Uray,RU,2022-04-05 20:41:50,60.1247,64.7758,27.48,93,95,13.0
325,Zhuhai,CN,2022-04-05 20:41:51,22.2769,113.5678,68.86,88,0,1.14
326,Iqaluit,CA,2022-04-05 20:41:51,63.7506,-68.5145,8.33,78,75,27.63
327,Kasane,BW,2022-04-05 20:41:52,-17.8167,25.15,68.83,80,49,2.62
328,Nema,RU,2022-04-05 20:41:52,57.5067,50.5011,23.05,97,61,7.07
329,Ormstown,CA,2022-04-05 20:41:52,45.1334,-73.9992,55.09,43,26,4.56
330,Arlit,NE,2022-04-05 20:41:53,18.7369,7.3853,89.17,6,55,10.27
331,Harare,ZW,2022-04-05 20:41:53,-17.8294,31.0539,63.82,87,88,2.39
332,Deer Lake,CA,2022-04-05 20:41:53,49.1667,-57.4316,31.86,80,75,6.91
333,Bela,IN,2022-04-05 20:41:54,25.9333,81.9833,79.36,8,0,5.61
334,Alofi,NU,2022-04-05 20:41:54,-19.0595,-169.9187,75.09,88,100,4.61
335,Council Bluffs,US,2022-04-05 20:37:18,41.2619,-95.8608,58.98,79,100,16.11
336,Mormugao,IN,2022-04-05 20:41:55,15.4,73.8,79.68,83,65,8.61
337,Alcudia,ES,2022-04-05 20:41:55,39.8532,3.1214,53.2,68,100,7.87
338,Diamantino,BR,2022-04-05 20:41:00,-14.4086,-56.4461,79.74,72,82,2.26
339,Urucui,BR,2022-04-05 20:41:56,-7.2294,-44.5561,80.38,77,100,6.67
340,Lugovskoy,RU,2022-04-05 20:41:56,56.9585,64.529,30.76,80,82,13.62
341,Ostersund,SE,2022-04-05 20:41:56,63.1792,14.6357,19.62,79,0,13.8
342,Hasaki,JP,2022-04-05 20:39:15,35.7333,140.8333,48.29,78,100,7.2
343,Sechura,PE,2022-04-05 20:41:57,-5.5569,-80.8222,83.17,56,23,15.7
344,Kununurra,AU,2022-04-05 20:41:57,-15.7667,128.7333,75.18,88,75,4.61
345,Choya,RU,2022-04-05 20:41:57,52.0108,86.5467,38.19,92,84,4.54
346,Udachnyy,RU,2022-04-05 20:41:58,66.4167,112.4,-16.96,100,100,3.78
347,Udayagiri,IN,2022-04-05 20:40:01,20.1333,84.3833,70.74,80,10,3.71
348,San Agustin,MX,2022-04-05 20:41:58,20.5333,-103.4667,84.51,10,0,16.11
349,Galesong,ID,2022-04-05 20:41:59,-5.3166,119.3661,73.42,82,20,3.04
350,Tuatapere,NZ,2022-04-05 20:41:59,-46.1333,167.6833,51.28,80,71,14.61
351,Sadon,RU,2022-04-05 20:41:59,42.8518,44.0037,38.7,95,93,6.87
352,Shenjiamen,CN,2022-04-05 20:42:00,29.9576,122.298,55.83,87,80,6.04
353,Gat,IL,2022-04-05 20:42:00,31.61,34.7642,78.4,20,100,5.46
354,Itarema,BR,2022-04-05 20:42:00,-2.9248,-39.9167,78.84,84,5,10.45
355,Banda Aceh,ID,2022-04-05 20:42:01,5.5577,95.3222,75.74,89,100,1.81
356,Alexander City,US,2022-04-05 20:38:49,32.944,-85.9539,67.46,94,75,8.05
357,Dicabisagan,PH,2022-04-05 20:42:01,17.0818,122.4157,75.99,90,88,7.49
358,La Romana,DO,2022-04-05 20:42:02,18.4273,-68.9728,84.56,54,40,11.5
359,Port Keats,AU,2022-04-05 20:42:02,-14.25,129.55,79.5,81,44,1.45
360,Lowicz,PL,2022-04-05 20:42:03,52.1071,19.9453,44.53,80,99,9.53
361,Broken Hill,AU,2022-04-05 20:42:03,-31.95,141.4333,64.11,48,100,16.11
362,Huarmey,PE,2022-04-05 20:42:04,-10.0681,-78.1522,74.28,73,66,10.4
363,Tateyama,JP,2022-04-05 20:38:30,34.9833,139.8667,57.79,80,100,7.02
364,Hauterive,FR,2022-04-05 20:43:04,46.0901,3.4459,52.56,95,99,0.6
365,Sioux Lookout,CA,2022-04-05 20:43:05,50.1001,-91.917,35.67,75,100,10.36
366,Mocuba,MZ,2022-04-05 20:43:05,-16.8392,36.9856,73.26,97,5,2.68
367,Maryville,US,2022-04-05 20:43:06,35.7565,-83.9705,68.16,70,100,9.22
368,Krasnovishersk,RU,2022-04-05 20:43:06,60.4078,57.082,3.4,100,84,1.03
369,Mayo,US,2022-04-05 20:43:06,38.8876,-76.5119,59.18,90,40,5.75
370,Nouadhibou,MR,2022-04-05 20:43:07,20.931,-17.0347,67.98,60,0,19.57
371,Stratford-Upon-Avon,GB,2022-04-05 20:43:07,52.1917,-1.7073,52.41,74,99,15.41
372,Matagami,CA,2022-04-05 20:43:08,49.7502,-77.6328,44.71,31,0,5.75
373,Ontario,US,2022-04-05 20:43:08,34.0633,-117.6509,87.55,44,0,9.22
374,La Ronge,CA,2022-04-05 20:43:08,55.1001,-105.2842,46.65,39,40,14.97
375,Coquimbo,CL,2022-04-05 20:43:09,-29.9533,-71.3436,58.73,88,75,13.8
376,Riyadh,SA,2022-04-05 20:43:09,24.6877,46.7219,80.74,10,0,9.08
377,Bintulu,MY,2022-04-05 20:43:09,3.1667,113.0333,75.61,100,40,5.99
378,Hobyo,SO,2022-04-05 20:43:10,5.3505,48.5268,81.37,71,78,14.27
379,Rock Springs,US,2022-04-05 20:42:22,41.5875,-109.2029,36.84,31,75,41.43
380,Umm Lajj,SA,2022-04-05 20:43:10,25.0213,37.2685,82.87,35,5,6.85
381,Dudinka,RU,2022-04-05 20:43:11,69.4058,86.1778,19.4,78,96,15.84
382,Gornoye Loo,RU,2022-04-05 20:43:11,43.7129,39.6049,46.18,94,100,4.27
383,Binzhou,CN,2022-04-05 20:39:09,37.3667,118.0167,48.45,52,0,18.45
384,Elmadag,TR,2022-04-05 20:43:12,39.9208,33.2308,53.35,56,37,3.51
385,Humberto De Campos,BR,2022-04-05 20:43:12,-2.5983,-43.4611,75.92,94,98,4.43
386,Sangod,IN,2022-04-05 20:43:13,24.9167,76.2833,86.43,11,6,3.18
387,Najran,SA,2022-04-05 20:43:13,17.4924,44.1277,72.25,11,0,2.59
388,Acajutla,SV,2022-04-05 20:43:14,13.5928,-89.8275,86.79,59,99,8.77
389,Santa Cruz Cabralia,BR,2022-04-05 20:43:14,-16.2781,-39.0247,82.63,74,20,6.91
390,Cartagena,CO,2022-04-05 20:39:08,10.3997,-75.5144,87.42,66,40,14.97
391,Pacific Grove,US,2022-04-05 20:43:14,36.6177,-121.9166,72.39,70,0,11.99
392,Ittiri,IT,2022-04-05 20:43:15,40.5929,8.5684,47.3,83,33,4.88
393,Ilulissat,GL,2022-04-05 20:43:15,69.2167,-51.1,28.42,86,75,4.61
394,Raudeberg,NO,2022-04-05 20:43:16,61.9875,5.1352,30.96,52,97,10.11
395,Half Moon Bay,US,2022-04-05 20:43:16,37.4636,-122.4286,73.42,51,20,10.36
396,Sambava,MG,2022-04-05 20:43:16,-14.2667,50.1667,76.42,94,100,7.14
397,Clyde River,CA,2022-04-05 20:43:17,70.4692,-68.5914,7.03,78,20,3.44
398,Izberbash,RU,2022-04-05 20:39:21,42.5696,47.8645,50.09,76,100,10.07
399,Tarko-Sale,RU,2022-04-05 20:43:18,64.9225,77.785,33.6,98,100,25.14
400,Haines Junction,CA,2022-04-05 20:43:18,60.7522,-137.5108,40.95,28,11,12.66
401,Gibara,CU,2022-04-05 20:43:19,21.1097,-76.1317,96.12,59,0,16.37
402,Loukhi,RU,2022-04-05 20:43:19,66.0764,33.0381,31.59,96,100,14.45
403,Sola,VU,2022-04-05 20:43:20,-13.8833,167.55,83.3,73,77,17.58
404,Geraldton,AU,2022-04-05 20:43:20,-28.7667,114.6,63.01,72,71,9.22
405,Port Blair,IN,2022-04-05 20:39:06,11.6667,92.75,77.04,94,100,2.3
406,Vallenar,CL,2022-04-05 20:43:21,-28.5708,-70.7581,83.14,19,0,7.29
407,Jiwani,PK,2022-04-05 20:43:21,25.05,61.7417,79.32,73,12,5.64
408,Glinka,RU,2022-04-05 20:43:22,54.6404,32.8781,32.52,88,100,14.18
409,Kalmunai,LK,2022-04-05 20:44:22,7.4167,81.8167,77.18,85,66,4.47
410,Cardoso,BR,2022-04-05 20:44:22,-20.0819,-49.9142,82.78,54,100,2.55
411,Grindavik,IS,2022-04-05 20:44:23,63.8424,-22.4338,28.35,68,40,28.77
412,Makakilo City,US,2022-04-05 20:44:23,21.3469,-158.0858,80.92,60,75,12.66
413,Ajdabiya,LY,2022-04-05 20:44:24,30.7554,20.2263,75.79,35,69,7.87
414,Necochea,AR,2022-04-05 20:43:27,-38.5473,-58.7368,71.69,43,38,9.26
415,Mangrol,IN,2022-04-05 20:44:24,21.1167,70.1167,78.03,72,46,9.35
416,Harstad,NO,2022-04-05 20:44:25,68.799,16.5293,29.16,97,100,21.99
417,Eyl,SO,2022-04-05 20:44:25,7.9803,49.8164,79.23,71,7,9.42
418,Rosarito,MX,2022-04-05 20:44:25,32.3333,-117.0333,75.63,64,4,7.85
419,Ketchikan,US,2022-04-05 20:43:43,55.3422,-131.6461,43.27,61,75,0.0
420,Nelson Bay,AU,2022-04-05 20:44:26,-32.7167,152.15,66.99,97,5,2.64
421,Turbat,PK,2022-04-05 20:44:26,26.0023,63.044,81.54,28,45,6.08
422,Dalianwan,CN,2022-04-05 20:44:27,39.0286,121.695,44.64,29,0,4.47
423,Tongliao,CN,2022-04-05 20:44:27,43.6125,122.2653,28.83,23,100,7.78
424,Itacoatiara,BR,2022-04-05 20:44:27,-3.1431,-58.4442,80.22,90,90,2.86
425,Bonthe,SL,2022-04-05 20:44:28,7.5264,-12.505,78.73,80,19,6.49
426,Nemuro,JP,2022-04-05 20:44:28,43.3236,145.575,38.82,90,44,18.45
427,Maumere,ID,2022-04-05 20:44:28,-8.6199,122.2111,78.64,83,98,4.81
428,Canela,BR,2022-04-05 20:44:29,-29.3656,-50.8156,66.87,89,92,1.99
429,Embu,BR,2022-04-05 20:44:09,-23.6489,-46.8522,72.1,98,84,7.7
430,Fallon,US,2022-04-05 20:44:29,39.4735,-118.7774,58.91,26,20,16.11
431,Boa Vista,BR,2022-04-05 20:44:29,2.8197,-60.6733,89.58,51,75,11.5
432,Egvekinot,RU,2022-04-05 20:44:30,66.3167,-179.1667,-3.5,71,0,0.4
433,Ulhasnagar,IN,2022-04-05 20:44:30,19.2167,73.15,82.4,71,21,3.98
434,Seoul,KR,2022-04-05 20:44:12,37.5683,126.9778,45.97,76,75,2.3
435,Hidrolandia,BR,2022-04-05 20:44:31,-4.4081,-40.4378,75.54,89,54,0.78
436,Itaituba,BR,2022-04-05 20:44:31,-4.2761,-55.9836,87.96,74,75,5.75
437,Numan,NG,2022-04-05 20:44:32,9.4667,12.0333,88.74,31,40,5.19
438,Sakaiminato,JP,2022-04-05 20:44:32,35.55,133.2333,49.98,71,75,2.3
439,Ciro Marina,IT,2022-04-05 20:44:32,39.3732,17.126,54.36,65,94,1.07
440,Jiaozuo,CN,2022-04-05 20:44:33,35.2397,113.2331,61.7,39,0,4.14
441,Rudbar,AF,2022-04-05 20:44:33,30.15,62.6,80.47,8,0,8.77
442,Silopi,TR,2022-04-05 20:44:33,37.2497,42.4694,62.53,43,86,5.77
443,Port-Cartier,CA,2022-04-05 20:44:34,50.0334,-66.8654,39.42,81,100,8.61
444,Sangar,RU,2022-04-05 20:44:34,63.9242,127.4739,-13.41,100,100,3.67
445,Soyo,AO,2022-04-05 20:44:34,-6.1349,12.3689,77.83,89,57,10.67
446,Pokosnoye,RU,2022-04-05 20:44:35,55.5258,101.0536,27.5,99,100,1.21
447,Cayenne,GF,2022-04-05 20:44:35,4.9333,-52.3333,77.04,1,100,6.91
448,Zanzibar,TZ,2022-04-05 20:44:36,-6.1639,39.1979,79.12,83,2,6.44
449,Huanren,CN,2022-04-05 20:44:36,41.2647,125.3667,28.44,39,62,4.34
450,Damaturu,NG,2022-04-05 20:44:36,11.747,11.9608,87.26,7,3,9.46
451,Rameswaram,IN,2022-04-05 20:44:37,9.2833,79.3,82.62,74,15,8.99
452,Madang,PG,2022-04-05 20:44:37,-5.2246,145.7966,76.21,90,100,4.43
453,College,US,2022-04-05 20:44:37,64.8569,-147.8028,23.58,65,75,1.01
454,Cromarty,GB,2022-04-05 20:45:38,57.6805,-4.0339,38.14,98,75,4.61
455,Tual,ID,2022-04-05 20:45:38,-5.6667,132.75,82.31,68,94,6.76
456,Raga,SS,2022-04-05 20:45:38,8.4596,25.678,83.86,42,66,4.81
457,Lander,US,2022-04-05 20:45:39,42.833,-108.7307,40.1,16,0,24.16
458,Evensk,RU,2022-04-05 20:45:39,61.95,159.2333,12.43,83,69,7.61
459,Brae,GB,2022-04-05 20:45:39,60.3964,-1.353,37.63,73,100,9.37
460,Kautokeino,NO,2022-04-05 20:45:40,69.0125,23.0412,23.5,94,100,24.79
461,Charleston,US,2022-04-05 20:41:12,32.7766,-79.9309,75.02,76,75,18.41
462,Shimoda,JP,2022-04-05 20:45:40,34.6667,138.95,52.11,72,100,8.57
463,Klyuchi,RU,2022-04-05 20:45:41,52.2667,79.1667,51.22,77,85,7.0
464,Kyshtovka,RU,2022-04-05 20:45:41,56.555,76.6271,36.93,94,54,10.04
465,Semiletka,RU,2022-04-05 20:45:41,55.3603,54.6153,22.08,94,12,7.09
466,San Patricio,US,2022-04-05 20:44:19,28.017,-97.5169,92.16,45,69,7.63
467,Irtyshskiy,RU,2022-04-05 20:45:42,58.3333,68.1333,30.58,83,64,14.79
468,Puerto Carreno,CO,2022-04-05 20:45:43,6.189,-67.4859,76.98,94,20,1.14
469,Burgos,ES,2022-04-05 20:45:43,42.3394,-3.7079,37.81,81,0,8.05
470,Awbari,LY,2022-04-05 20:45:44,26.5921,12.7805,87.84,7,0,11.95
471,Wanlaweyn,SO,2022-04-05 20:45:44,2.6185,44.8938,80.11,72,69,12.35
472,Kasli,RU,2022-04-05 20:45:44,55.8909,60.7616,29.25,76,85,12.01
473,Isangel,VU,2022-04-05 20:45:45,-19.55,169.2667,80.08,82,100,7.27
474,Pisco,PE,2022-04-05 20:45:45,-13.7,-76.2167,75.25,64,0,17.27
475,Vanimo,PG,2022-04-05 20:45:45,-2.6741,141.3028,77.25,83,100,4.52
476,Galle,LK,2022-04-05 20:45:46,6.0367,80.217,77.13,81,85,2.19
477,Ust-Barguzin,RU,2022-04-05 20:45:46,53.45,108.9833,17.74,83,100,2.37
478,San Carlos De Bariloche,AR,2022-04-05 20:40:59,-41.1456,-71.3082,56.95,67,75,21.85
479,Bagdarin,RU,2022-04-05 20:45:47,54.4333,113.6,4.87,91,100,2.66
480,Hofn,IS,2022-04-05 20:45:47,64.2539,-15.2082,30.47,56,23,21.94
481,Mandera,KE,2022-04-05 20:45:47,3.9366,41.867,91.06,30,36,7.43
482,Camopi,GF,2022-04-05 20:45:48,3.1655,-52.3158,73.49,98,100,3.87
483,Nishihara,JP,2022-04-05 20:45:48,26.1842,127.7558,65.48,64,100,10.36
484,Santa Rosalia,MX,2022-04-05 20:45:17,27.3167,-112.2833,73.49,36,0,6.31
485,Llanes,ES,2022-04-05 20:45:48,43.4198,-4.7549,47.55,64,8,4.83
486,Sakakah,SA,2022-04-05 20:45:49,29.9697,40.2064,74.77,15,92,9.46
487,Coos Bay,US,2022-04-05 20:42:30,43.3665,-124.2179,56.32,79,100,11.5
488,Shakawe,BW,2022-04-05 20:45:49,-18.3667,21.85,73.49,56,52,3.65
489,Chara,RU,2022-04-05 20:45:50,56.9064,118.2631,-4.72,76,8,2.15
490,Berlevag,NO,2022-04-05 20:45:50,70.8578,29.0864,30.2,86,75,29.93
491,Vinukonda,IN,2022-04-05 20:45:50,16.05,79.75,76.44,87,21,5.7
492,Ust-Tsilma,RU,2022-04-05 20:45:51,65.441,52.1498,-3.12,100,86,1.21
493,Lazaro Cardenas,MX,2022-04-05 20:44:00,17.9583,-102.2,80.96,55,66,10.76
494,Caluquembe,AO,2022-04-05 20:45:51,-13.7833,14.6833,62.33,84,54,2.48
495,Cavalcante,BR,2022-04-05 20:45:51,-13.7975,-47.4583,75.24,55,3,4.38
496,Mastic Beach,US,2022-04-05 20:45:52,40.7668,-72.8521,54.77,67,100,10.36
497,Kolarovo,SK,2022-04-05 20:45:52,47.9229,17.9847,50.11,75,100,10.8
498,Wajima,JP,2022-04-05 20:45:52,37.4,136.9,52.63,71,100,16.17
499,Honiara,SB,2022-04-05 20:45:53,-9.4333,159.95,77.41,95,100,6.76
500,Tessalit,ML,2022-04-05 20:45:53,20.1986,1.0114,89.87,6,0,3.98
